id	over/under	perc_associated_study	perc_associated_pop	fold_enrichment_study2pop	study_count	study_n	pop_count	pop_n	p_uncorrected	FDR	description	ANs_study
......GO:0010133	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	proline catabolic process to glutamate	P07275
.......GO:0004414	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	homoserine O-acetyltransferase activity	P08465
......GO:0043971	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	histone H3-K18 acetylation	P25554
.....GO:0043970	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	histone H3-K9 acetylation	P25554
........GO:1900473	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of phosphatidylcholine biosynthetic process by negative regulation of transcription from RNA polymerase II promoter	P31385
........GO:0008309	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	double-stranded DNA exodeoxyribonuclease activity	P22936
.......GO:0042938	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	dipeptide transport	P32901
.........GO:0070615	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	nucleosome-dependent ATPase activity	P32657
......GO:0044374	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	sequence-specific DNA binding, bending	P14164
........GO:0043334	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	P49017
.....GO:0003951	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	NAD+ kinase activity	P21373
........GO:0019629	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	propionate catabolic process, 2-methylcitrate cycle	Q12428
......GO:0046830	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of RNA import into nucleus	P40160
.......GO:2000213	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of glutamate metabolic process	P25502
.........GO:1900526	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of phosphatidylserine biosynthetic process by negative regulation of transcription from RNA polymerase II promoter	P31385
....GO:0046902	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of mitochondrial membrane permeability	Q02776
.......GO:0032874	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of stress-activated MAPK cascade	P25357
........GO:0034395	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of transcription from RNA polymerase II promoter in response to iron	P53082
.......GO:0071816	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	tail-anchored membrane protein insertion into ER membrane	P53192
....GO:0071562	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	nucleus-vacuole junction assembly	P39968
......GO:0019626	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	short-chain fatty acid catabolic process	Q12428
......GO:2000679	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of transcription regulatory region DNA binding	P29055
......GO:0000348	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	mRNA branch site recognition	P36084
.....GO:1903790	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	guanine nucleotide transmembrane transport	P38988
......GO:0045763	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of cellular amino acid metabolic process	P31385
.......GO:0032000	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of fatty acid beta-oxidation	P07248
........GO:0006741	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	NADP biosynthetic process	P21373
.........GO:0071030	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	nuclear mRNA surveillance of spliceosomal pre-mRNA splicing	P53725
......GO:0032373	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of sterol transport	Q05958
.....GO:1990248	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of transcription from RNA polymerase II promoter in response to DNA damage	Q00416
.....GO:0004370	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glycerol kinase activity	P32190
...GO:0048874	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	homeostasis of number of cells in a free-living population	Q03833
..GO:0034986	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	iron chaperone activity	Q07540
.....GO:0004487	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	methylenetetrahydrofolate dehydrogenase (NAD+) activity	Q02046
.....GO:0000795	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	synaptonemal complex	P06786
.......GO:0009019	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	tRNA (guanine-N1-)-methyltransferase activity	P38793
...GO:0033106	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	cis-Golgi network membrane	P36149
.....GO:0004420	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	hydroxymethylglutaryl-CoA reductase (NADPH) activity	P12684
.....GO:0004425	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	indole-3-glycerol-phosphate synthase activity	P00937
........GO:0019551	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glutamate catabolic process to 2-oxoglutarate	P33327
.....GO:0046967	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	cytosol to ER transport	P14906
....GO:0070818	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	protoporphyrinogen oxidase activity	P40012
.......GO:0090055	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of chromatin silencing at silent mating-type cassette	P40466
.....GO:0010810	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of cell-substrate adhesion	P22082
......GO:0032371	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of sterol transport	Q05958
......GO:0008334	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	histone mRNA metabolic process	Q12149
.....GO:0000048	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	peptidyltransferase activity	P12687
....GO:0000042	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	protein targeting to Golgi	Q06704
....GO:0046113	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	nucleobase catabolic process	P53909
.......GO:0003870	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	5-aminolevulinate synthase activity	P09950
.....GO:0004750	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	ribulose-phosphate 3-epimerase activity	P46969
.....GO:0004751	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	ribose-5-phosphate isomerase activity	Q12189
.......GO:0015295	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	solute:proton symporter activity	P25297
.....GO:0017168	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	5-oxoprolinase (ATP-hydrolyzing) activity	P28273
.......GO:0016929	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	SUMO-specific protease activity	Q02724
....GO:0036033	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	mediator complex binding	P16649
.......GO:0035242	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	protein-arginine omega-N asymmetric methyltransferase activity	P38074
.......GO:0070158	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	mitochondrial seryl-tRNA aminoacylation	P38705
.....GO:0072600	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	establishment of protein localization to Golgi	Q06704
.....GO:0009078	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	pyruvate family amino acid metabolic process	P52893
...GO:0070458	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	cellular detoxification of nitrogen compound	P39979
.......GO:2000211	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of glutamate metabolic process	P25502
.......GO:0070149	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	mitochondrial glutamyl-tRNA aminoacylation	P48525
........GO:0019919	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	P38074
....GO:0032977	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	membrane insertase activity	P39952
.........GO:0034458	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	3'-5' RNA helicase activity	P47047
..........GO:0034459	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	ATP-dependent 3'-5' RNA helicase activity	P47047
.......GO:1900462	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of pseudohyphal growth by negative regulation of transcription from RNA polymerase II promoter	P20134
.........GO:1900460	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter	P20134
.....GO:0016589	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	NURF complex	P38144
....GO:0034275	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	kynurenic acid metabolic process	P47039
........GO:0052906	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	tRNA (guanine(37)-N(1))-methyltransferase activity	P38793
.......GO:0015742	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	alpha-ketoglutarate transport	Q04013
.......GO:0071044	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	histone mRNA catabolic process	Q12149
........GO:0071040	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	nuclear polyadenylation-dependent antisense transcript catabolic process	Q12149
.....GO:0033934	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glucan 1,4-alpha-maltotriohydrolase activity	P38158
......GO:0019858	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	cytosine metabolic process	Q12178
......GO:1900063	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of peroxisome organization	P07248
......GO:1900066	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of ethanol catabolic process	P07248
.......GO:1900064	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of peroxisome organization	P07248
.....GO:1900065	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of ethanol catabolic process	P07248
........GO:0060543	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of strand invasion	P40562
.......GO:0070452	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of ergosterol biosynthetic process	Q05958
.....GO:0097177	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	mitochondrial ribosome binding	P39952
..........GO:0071441	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of histone H3-K14 acetylation	P32657
...GO:0071819	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	DUBm complex	P53165
.......GO:0052929	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	P21269
......GO:0006522	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	alanine metabolic process	P52893
......GO:0001093	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	TFIIB-class transcription factor binding	P07248
.......GO:0035960	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of ergosterol biosynthetic process by regulation of transcription from RNA polymerase II promoter	Q05958
......GO:0003860	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	3-hydroxyisobutyryl-CoA hydrolase activity	P28817
.......GO:0009301	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	snRNA transcription	P35817
.......GO:0035969	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of sterol import by positive regulation of transcription from RNA polymerase II promoter	Q05958
......GO:0031452	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of heterochromatin assembly	P35817
.....GO:0071997	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glutathione S-conjugate-transporting ATPase activity	P39109
.....GO:0000120	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	RNA polymerase I transcription factor complex	P13393
...GO:0004325	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	ferrochelatase activity	P16622
...GO:0098544	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	maintenance of protein complex location	P43583
......GO:0036205	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	histone catabolic process	Q05580
...GO:0031422	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	RecQ helicase-Topo III complex	P35187
.....GO:0035356	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	cellular triglyceride homeostasis	Q06508
....GO:0005729	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	2-micrometer circle DNA	Q04002
......GO:0001095	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	TFIIE-class transcription factor binding	P19659
.......GO:0004358	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glutamate N-acetyltransferase activity	Q04728
.....GO:1900240	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of phenotypic switching	Q03063
.....GO:0004020	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	adenylylsulfate kinase activity	Q02196
.......GO:0043733	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	DNA-3-methylbase glycosylase activity	P22134
.......GO:0032450	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	maltose alpha-glucosidase activity	P38158
....GO:0032454	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	histone demethylase activity (H3-K9 specific)	P39956
.....GO:0098502	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	DNA dephosphorylation	P26793
........GO:1900478	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of sulfate assimilation by positive regulation of transcription from RNA polymerase II promoter	P17106
.....GO:0016591	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	DNA-directed RNA polymerase II, holoenzyme	P48361
........GO:1900476	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of meiosis by positive regulation of transcription from RNA polymerase II promoter	P39001
.....GO:0045785	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of cell adhesion	P22082
...GO:0051410	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	detoxification of nitrogen compound	P39979
.....GO:0019166	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	trans-2-enoyl-CoA reductase (NADPH) activity	P38071
........GO:0042853	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	L-alanine catabolic process	P52893
.......GO:0046321	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of fatty acid oxidation	P07248
.......GO:0046320	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of fatty acid oxidation	P07248
...GO:0000034	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	adenine deaminase activity	P53909
....GO:1900239	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of phenotypic switching	Q03063
...GO:0001082	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	RNA polymerase I transcription factor binding transcription factor activity	P13393
.....GO:0001088	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	TFIIE-class binding transcription factor activity	P19659
.....GO:0006039	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	cell wall chitin catabolic process	Q12114
......GO:0010811	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of cell-substrate adhesion	P22082
......GO:0000354	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	cis assembly of pre-catalytic spliceosome	Q12309
......GO:0008137	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	NADH dehydrogenase (ubiquinone) activity	P32340
..........GO:0032575	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	ATP-dependent 5'-3' RNA helicase activity	Q00416
.....GO:0050613	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	delta14-sterol reductase activity	P32462
.....GO:0045144	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	meiotic sister chromatid segregation	P38086
........GO:1900475	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of meiosis by negative regulation of transcription from RNA polymerase II promoter	P39001
.........GO:0032574	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	5'-3' RNA helicase activity	Q00416
.....GO:0004352	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glutamate dehydrogenase (NAD+) activity	P33327
.....GO:0004351	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glutamate decarboxylase activity	Q04792
.........GO:0010485	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	H4 histone acetyltransferase activity	Q08649
......GO:0006842	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	tricarboxylic acid transport	Q04013
.......GO:0000061	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	protein import into nucleus, substrate release	P32499
....GO:1900190	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of single-species biofilm formation	P22082
.....GO:0046459	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	short-chain fatty acid metabolic process	Q12428
......GO:0001408	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	guanine nucleotide transport	P38988
.....GO:0071846	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	actin filament debranching	Q12156
......GO:0000451	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	rRNA 2'-O-methylation	P25582
......GO:0044154	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	histone H3-K14 acetylation	P25554
.....GO:0000113	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	nucleotide-excision repair factor 4 complex	P14164
.......GO:0008554	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	sodium-exporting ATPase activity, phosphorylative mechanism	P13587
.......GO:0015127	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	bilirubin transmembrane transporter activity	P39109
.........GO:0035067	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of histone acetylation	P32657
.......GO:0033314	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	mitotic DNA replication checkpoint	P21951
......GO:0050848	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of calcium-mediated signaling	P17157
......GO:0052724	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	inositol hexakisphosphate 3-kinase activity	Q06685
....GO:0042820	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	vitamin B6 catabolic process	Q06494
........GO:0045798	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of chromatin assembly or disassembly	P35817
.........GO:0071440	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of histone H3-K14 acetylation	P32657
.....GO:0052855	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	ADP-dependent NAD(P)H-hydrate dehydratase activity	P36059
.......GO:1901860	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of mitochondrial DNA metabolic process	P31378
.....GO:0034276	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	kynurenic acid biosynthetic process	P47039
...GO:0001073	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	DNA binding transcription antitermination factor activity	P23615
.........GO:0010673	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of transcription from RNA polymerase II promoter during meiosis	P39001
....GO:0043902	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of multi-organism process	P22082
..GO:0051606	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	detection of stimulus	Q05543
......GO:0009080	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	pyruvate family amino acid catabolic process	P52893
......GO:0031937	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of chromatin silencing	P40466
....GO:0010039	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	response to iron ion	Q07540
......GO:0006843	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	mitochondrial citrate transport	Q04013
....GO:0010847	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of chromatin assembly	P35817
........GO:0010845	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	positive regulation of reciprocal meiotic recombination	P09959
........GO:0010995	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	free ubiquitin chain depolymerization	P32571
........GO:0008725	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	DNA-3-methyladenine glycosylase activity	P22134
....GO:0001186	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	RNA polymerase I transcription factor recruiting transcription factor activity	P13393
.....GO:0004349	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glutamate 5-kinase activity	P32264
.....GO:0070829	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	heterochromatin maintenance	P38144
.......GO:0004343	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	glucosamine 6-phosphate N-acetyltransferase activity	P43577
........GO:1902750	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of cell cycle G2/M phase transition	P21951
......GO:0006857	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	oligopeptide transport	P32901
....GO:0060256	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of flocculation	P20134
...GO:0016872	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	intramolecular lyase activity	P38884
......GO:0000832	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	inositol hexakisphosphate 5-kinase activity	Q06685
........GO:0010972	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	negative regulation of G2/M transition of mitotic cell cycle	P21951
.....GO:0003918	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	DNA topoisomerase type II (ATP-hydrolyzing) activity	P06786
......GO:0016751	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	S-succinyltransferase activity	P19262
....GO:0051597	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	response to methylmercury	P40466
....GO:2001038	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	regulation of cellular response to drug	P12383
.....GO:0006145	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	purine nucleobase catabolic process	P53909
.......GO:0070037	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	rRNA (pseudouridine) methyltransferase activity	Q06287
......GO:0000831	o	0.089	0.000	-1.000	1	1123	0	1123	1	1	inositol hexakisphosphate 6-kinase activity	Q06685
